"Program","Year","Period","Geo.Level","State","Strawberries","type","items","units","Domain","name","code","Value","CV....","Total"
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG",NA,"CHEMICAL, INSECTICIDE"," ETHYL 2E;4Z-DECADIENOATE ",144022,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG",NA,"CHEMICAL, INSECTICIDE"," OXAMYL ",103801,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG",NA,"CHEMICAL, OTHER"," CUPRAMMONIUM ACETATE ",36011,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG",NA,"CHEMICAL, OTHER"," DODECADIEN-1-OL ",129028,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG",NA,"CHEMICAL, OTHER"," FLUENSULFONE ",50410,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG",NA,"CHEMICAL, OTHER"," GIBBERELLIC ACID ",43801,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG",NA,"CHEMICAL, FUNGICIDE"," OXATHIAPIPROLIN ",128111,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG",NA,"CHEMICAL, FUNGICIDE"," PYRIOFENONE ",28828,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG",NA,"CHEMICAL, FUNGICIDE"," ZOXAMIDE ",101702,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG",NA,"CHEMICAL, HERBICIDE"," METSULFURON-METHYL ",122010,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG",NA,"CHEMICAL, HERBICIDE"," PENOXSULAM ",119031,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG",NA,"CHEMICAL, HERBICIDE"," S-METOLACHLOR ",108800,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG",NA,"CHEMICAL, INSECTICIDE"," BETA-CYFLUTHRIN ",118831,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG",NA,"CHEMICAL, INSECTICIDE"," ETHYL 2E;4Z-DECADIENOATE ",144022,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG",NA,"CHEMICAL, INSECTICIDE"," OXAMYL ",103801,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG",NA,"CHEMICAL, OTHER"," CUPRAMMONIUM ACETATE ",36011,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG",NA,"CHEMICAL, OTHER"," DODECADIEN-1-OL ",129028,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG",NA,"CHEMICAL, OTHER"," FLUENSULFONE ",50410,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG",NA,"CHEMICAL, OTHER"," GIBBERELLIC ACID ",43801,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN NUMBER"," AVG",NA,"CHEMICAL, FUNGICIDE"," OXATHIAPIPROLIN ",128111,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN NUMBER"," AVG",NA,"CHEMICAL, FUNGICIDE"," PYRIOFENONE ",28828,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN NUMBER"," AVG",NA,"CHEMICAL, FUNGICIDE"," ZOXAMIDE ",101702,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN NUMBER"," AVG",NA,"CHEMICAL, HERBICIDE"," METSULFURON-METHYL ",122010,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN NUMBER"," AVG",NA,"CHEMICAL, HERBICIDE"," PENOXSULAM ",119031,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN NUMBER"," AVG",NA,"CHEMICAL, HERBICIDE"," S-METOLACHLOR ",108800,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN NUMBER"," AVG",NA,"CHEMICAL, INSECTICIDE"," BETA-CYFLUTHRIN ",118831,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN NUMBER"," AVG",NA,"CHEMICAL, INSECTICIDE"," ETHYL 2E;4Z-DECADIENOATE ",144022,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN NUMBER"," AVG",NA,"CHEMICAL, INSECTICIDE"," OXAMYL ",103801,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN NUMBER"," AVG",NA,"CHEMICAL, OTHER"," CUPRAMMONIUM ACETATE ",36011,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN NUMBER"," AVG",NA,"CHEMICAL, OTHER"," DODECADIEN-1-OL ",129028,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN NUMBER"," AVG",NA,"CHEMICAL, OTHER"," FLUENSULFONE ",50410,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - APPLICATIONS"," MEASURED IN NUMBER"," AVG",NA,"CHEMICAL, OTHER"," GIBBERELLIC ACID ",43801,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - PRODUCTION"," MEASURED IN $",NA,NA,NA,NA,NA,NA,NA,"433,556,000"
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - PRODUCTION"," MEASURED IN CWT",NA,NA,NA,NA,NA,NA,NA,"2,960,000"
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG",NA,"CHEMICAL, FUNGICIDE"," OXATHIAPIPROLIN ",128111,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG",NA,"CHEMICAL, FUNGICIDE"," PYRIOFENONE ",28828,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG",NA,"CHEMICAL, FUNGICIDE"," ZOXAMIDE ",101702,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG",NA,"CHEMICAL, HERBICIDE"," METSULFURON-METHYL ",122010,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG",NA,"CHEMICAL, HERBICIDE"," PENOXSULAM ",119031,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG",NA,"CHEMICAL, HERBICIDE"," S-METOLACHLOR ",108800,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG",NA,"CHEMICAL, INSECTICIDE"," BETA-CYFLUTHRIN ",118831,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG",NA,"CHEMICAL, INSECTICIDE"," ETHYL 2E;4Z-DECADIENOATE ",144022,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG",NA,"CHEMICAL, INSECTICIDE"," OXAMYL ",103801,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG",NA,"CHEMICAL, OTHER"," CUPRAMMONIUM ACETATE ",36011,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG",NA,"CHEMICAL, OTHER"," DODECADIEN-1-OL ",129028,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG",NA,"CHEMICAL, OTHER"," FLUENSULFONE ",50410,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG",NA,"CHEMICAL, OTHER"," GIBBERELLIC ACID ",43801,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,NA,NA,NA,NA,NA,"210"
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," AZOXYSTROBIN ",128810,"100",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," BACILLUS AMYLOLIQUEFAC F727 ",16489,"(NA)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," BOSCALID ",128008,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," CAPTAN ",81301,"144,000",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," CHLOROTHALONIL ",81901,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," COPPER CHLORIDE HYD. ",23501,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," COPPER HYDROXIDE ",23401,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," CYFLUFENAMID ",555550,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," CYMOXANIL ",129106,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," CYPRODINIL ",288202,"9,700",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," DIFENOCONAZOLE ",128847,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," FAMOXADONE ",113202,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," FENHEXAMID ",90209,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," FLUDIOXONIL ",71503,"6,100",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," FLUOPYRAM ",80302,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," FLUXAPYROXAD ",138009,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," FOSETYL-AL ",123301,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," IPRODIONE ",109801,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," ISOFETAMID ",270000,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," MANCOZEB ",14504,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," MEFENOXAM ",113502,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," MONO-POTASSIUM SALT ",76416,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," PENTHIOPYRAD ",90112,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," PROPICONAZOLE ",122101,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," PYDIFLUMETOFEN ",90110,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," PYRACLOSTROBIN ",99100,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," PYRIMETHANIL ",288201,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," SULFUR ",77501,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," TETRACONAZOLE ",120603,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," THIOPHANATE-METHYL ",102001,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," THIRAM ",79801,"112,100",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," TOTAL",NA,"302,700",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," TRIFLUMIZOLE ",128879,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, HERBICIDE"," 2,4-D, DIMETH. SALT ",30019,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, HERBICIDE"," CLETHODIM ",121011,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, HERBICIDE"," FLUMIOXAZIN ",129034,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, HERBICIDE"," GLYPHOSATE ISO. SALT ",103601,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, HERBICIDE"," PARAQUAT ",61601,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, HERBICIDE"," TOTAL",NA,"9,900",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," ABAMECTIN ",122804,"100",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," ACETAMIPRID ",99050,"500",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," BIFENAZATE ",586,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," BIFENTHRIN ",128825,"100",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," BT KURSTAKI ABTS-351 ",6522,"(NA)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," CHLORANTRANILIPROLE ",90100,"400",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," CYANTRANILIPROLE ",90098,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," DIAZINON ",57801,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," FENPROPATHRIN ",127901,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," FLUPYRADIFURONE ",122304,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," HEXYTHIAZOX ",128849,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," IMIDACLOPRID ",129099,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," LAMBDA-CYHALOTHRIN ",128897,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," MALATHION ",57701,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," METHOMYL ",90301,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," NALED ",34401,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," NOVALURON ",124002,"1,500",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," PIPERONYL BUTOXIDE ",67501,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," PYRETHRINS ",69001,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," SPINETORAM ",110007,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," SPINOSAD ",110003,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," SULFOXAFLOR ",5210,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," THIAMETHOXAM ",60109,"400",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," TOTAL",NA,"12,300",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," CYTOKININS ",116801,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," FLUTRIAFOL ",128940,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," INDOLEBUTYRIC ACID ",46701,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," METAM-POTASSIUM ",39002,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 ",6800,"(NA)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," TOTAL",NA,"5,100",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"FERTILIZER"," NITROGEN",NA,"283,000",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"FERTILIZER"," PHOSPHATE",NA,"52,000",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"FERTILIZER"," POTASH",NA,"538,000",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"FERTILIZER"," SULFUR",NA,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," AZOXYSTROBIN ",128810,"0.151",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," BACILLUS AMYLOLIQUEFAC F727 ",16489,"(NA)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," BOSCALID ",128008,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," CAPTAN ",81301,"2.012",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," CHLOROTHALONIL ",81901,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," COPPER CHLORIDE HYD. ",23501,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," COPPER HYDROXIDE ",23401,"(D)",NA,NA
